Park_Code,Park_Name,IM_Network,CASC_Region,State,TSN,Order,Family,Scientific_Name,Common_Names,Verified_Date,Park_Occurrence_Status,Notes,Verified_Source,Year_of_Last_Record,Park_Synonyms,NPSpecies_Occurrence,NPSpecies_OccTag,Abundance,Nativeness,GRank,SRank,IUCNRank
BLRI,Blue Ridge Parkway,APHN,SE,NC,173632,Caudata,Plethodontidae,Desmognathus planiceps,Flat-headed Dusky Salamander,2023-05-04,Present,"Added manually; this is part of the fuscus species complex; Present at or near sites on the Parkway in SW VA, e.g., Meadows of Dan/Rocky Knob Recreation Area; TSN is Desmognathus in general because species not recognized in ITIS as of 2023","Tilley et al. 2008, BJLS; see Beamer & Lamb 2020, Zootaxa; Pyron et al 2022 Ecol & Evol - https://doi.org/10.1002/ece3.8574)",NA,NA,NA,NA,NA,Native,G5,NC: S5,EN
BLRI,Blue Ridge Parkway,APHN,SE,NC,173643,Caudata,Plethodontidae,Desmognathus santeetlah,"Santeetlah Dusky Salamander, Yellow Dusky Salamander ",2024-11-07,Present,Changed from Possible to present due to iNaturalist observation,https://www.inaturalist.org/observations/236008906,NA,NA,Probably Present,NA,NA,Native,G3,NC: S2S3,NT
BLRI,Blue Ridge Parkway,APHN,SE,NC,173645,Caudata,Plethodontidae,Desmognathus wrighti,Pigmy Salamander,2021-05-31,Present,NA,https://www.jstor.org/stable/3891391?casa_token=hirRtyv7ytsAAAAA:iQibgmckDlKBFkKGc8nwkWmYtLmzUxs7IKAxoyOO4bKEHXKmEWM5OXVXyBjtiFtM9swDDuMNxy-_3w9e2Vc0CYuyrvRxJWBCk5vcLOtFDLbAgsZvpu68dQ,NA,NA,Present,NA,Uncommon,Native,G3,NC: S2S3,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,550246,Caudata,Plethodontidae,Eurycea cirrigera,Southern Two-lined Salamander,2021-05-31,Present,"Lineage E from Linville Gorge north, lineage J from Linville Gorge south to French Broad River, lineage M from French Broad River south to GRSM",http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,NA,Present,NA,Common,Native,G5,NC: S5; VA: S5,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,586362,Caudata,Plethodontidae,Eurycea guttolineata,Three-lined Salamander,2021-05-31,Present,Population present in vicinity of French Broad River and Meadows of Dan. There are many other localities very close to BRP between these two areas as well,https://www.nps.gov/blri/learn/nature/upload/BLRI-Herps-Checklist-cb-edits.pdf,NA,NA,Unconfirmed,NA,NA,Native,G5,NC: S5; VA: S4,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,550248,Caudata,Plethodontidae,Eurycea wilderae,Blue Ridge Two-lined Salamander,2021-05-31,Present,"BRP crosses the range of lineage E, J and M",http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,NA,Present,NA,Common,Native,G5,NC: S5; VA: S2,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,173715,Caudata,Plethodontidae,Gyrinophilus porphyriticus,"Spring Salamander, Northern Spring Salamander",2021-05-31,Present,Clades A & B (almost certainly different species) (Kutcha et al 2016),http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,Gyrinophilus porphyriticus porphyriticus,Present,NA,Uncommon,Native,G5,NC: S5; VA: S5,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,173678,Caudata,Plethodontidae,Hemidactylium scutatum,Four-toed Salamander,2021-05-31,Possible,Present near crossing at French Broad River,https://www.fs.fed.us/database/feis/animals/amphibian/hesc/all.html,NA,NA,Probably Present,NA,NA,Native,G5,NC: S3; VA: S5,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,173502,Anura,Hylidae,Hyla chrysoscelis,Cope's Gray Treefrog,2021-05-31,Present,NA,http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,Hyla chrysoscelis,Present,NA,Common,Native,G5,NC: S5; VA: S5,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,173505,Anura,Hylidae,Hyla cinerea,Green Treefrog,2024-01-21,Adjacent,USGS NAS 2024-01-01,USGS NAS Database 2024-01-01,2018,NA,NA,NA,NA,Non-native,G5,Exotic,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,173504,Anura,Hylidae,Hyla squirella,Squirrel Treefrog,2024-01-21,Present,USGS NAS 2024-01-01; 2013 iNaturalist observation within park land,https://www.inaturalist.org/observations/12950815; https://www.inaturalist.org/observations/7385130,2018,NA,NA,NA,NA,Non-native,G5,Exotic,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-05-31,Present,NA,http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,Rana catesbeiana,Present,NA,Abundant,Native,G5,NC: S5,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2021-05-31,Present,NA,http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,Rana clamitans,Present,NA,Abundant,Native,G5,NC: S5,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2021-05-31,Present,NA,http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,Rana palustris,Present,NA,Abundant,Native,G5,NC: S5,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2021-05-31,Present,NA,http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,Rana sylvatica,Present,NA,Abundant,Native,G5,NC: S5,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,173630,Caudata,Proteidae,Necturus maculosus,Mudpuppy,2023-05-27,Possible,Added manually; this species exists in the French Broad River near the area crossed by the BRP,Pers. comm. with David Beamer,NA,NA,NA,NA,NA,Native,G5,NC: S2,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2021-05-31,Present,NA,http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,"Notophthalmus viridescens viridescens, Diemictylus viridescens",Present,NA,Abundant,Native,G5,NC: S5; VA: S5,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,173649,Caudata,Plethodontidae,Plethodon cinereus,"Red-backed Salamander, Eastern Red-backed Salamander",2021-05-31,Present,"BRP crosses P. cinearus North Carolina, Virginia, Northern and Southern clades as per Radomski et al 2020",http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,NA,Present,NA,Abundant,Native,G5,NC: S5; VA: S5,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,208283,Caudata,Plethodontidae,Plethodon cylindraceus,White-spotted Slimy Salamander,2021-05-31,Present,NA,http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,NA,Present,NA,Common,Native,G5,NC: S5; VA: S5,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,173657,Caudata,Plethodontidae,Plethodon hoffmani,Valley and Ridge Salamander,2024-11-07,Present,NA,https://www.inaturalist.org/observations/49297751,2013,NA,NA,NA,NA,Native,G5,NC: SNR,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,173658,Caudata,Plethodontidae,Plethodon hubrichti,Peaks of Otter Salamander,2021-05-31,Present,NA,http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,NA,Present,NA,Common,Native,G2,VA: S2,VU
BLRI,Blue Ridge Parkway,APHN,SE,NC,668321,Caudata,Plethodontidae,Plethodon metcalfi,Southern Gray-cheeked Salamander,2021-05-31,Present,NA,http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,NA,Present,NA,Abundant,Native,G4,NC: S5,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,668322,Caudata,Plethodontidae,Plethodon montanus,Northern Gray-cheeked Salamander,2023-05-27,Present,Added manually; species widely distributed along BRP north of French Broad River northwards to Grandfather Mountain,Pers. comm. with David Beamer,NA,NA,NA,NA,NA,Native,G4,NC: S5,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,173667,Caudata,Plethodontidae,Plethodon richmondi,"Ravine Salamander, Southern Ravine Salamander",2024-11-07,Present,Numerous recent iNaturalist records from within the park unit,https://www.nps.gov/blri/learn/nature/upload/BLRI-Herps-Checklist-cb-edits.pdf; https://www.inaturalist.org/observations/171131634,2024,NA,Unconfirmed,NA,NA,Native,G5,NC: S3; VA: S4,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,173668,Caudata,Plethodontidae,Plethodon serratus,Southern Red-backed Salamander,2021-05-31,Present,NA,http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,NA,Present,NA,Uncommon,Native,G5,NC: S4,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,775911,Caudata,Plethodontidae,Plethodon sherando,Big Levels Salamander,2024-01-17,Present,Added manually,Pers. comm. with David Beamer,NA,NA,NA,NA,NA,Native,G2,VA: S1,VU
BLRI,Blue Ridge Parkway,APHN,SE,NC,208294,Caudata,Plethodontidae,Plethodon teyahalee,Southern Appalachian Slimy Salamander,2021-05-31,Present,NA,http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,Plethodon oconaluftee,Present,NA,Uncommon,Native,G4,NC: S4,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,173674,Caudata,Plethodontidae,Plethodon wehrlei,Wehrle's Salamander,2021-05-31,Present,"Populations known from several areas along BRP between Bullhead Mountain and Rocky Knob, these populations are currently referred to P. jacksoni but may represent a different species (Kutcha et al 2018 & Felix et al 2019)",https://www.nps.gov/blri/learn/nature/upload/BLRI-Herps-Checklist-cb-edits.pdf,NA,NA,Probably Present,NA,NA,Native,G4,NC: S1S2; VA: S4,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,173675,Caudata,Plethodontidae,Plethodon welleri,Weller's Salamander,2021-05-31,Historical,P. welleri has been occasionally found in the immediate vicinity of BRP on the slopes of Grandfather,https://www.nps.gov/blri/learn/nature/upload/BLRI-Herps-Checklist-cb-edits.pdf,NA,NA,Not In Park,Historical,NA,Native,G3,NC: S2; VA: S2,EN
BLRI,Blue Ridge Parkway,APHN,SE,NC,173676,Caudata,Plethodontidae,Plethodon yonahlossee,Yonahlossee Salamander,2021-05-31,Present,NA,http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,NA,Present,NA,Common,Native,G4,NC: S4; VA: S3,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2021-05-31,Present,NA,http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,Hyla crucifer,Present,NA,Abundant,Native,G5,NC: S5; VA: S5,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,207307,Anura,Hylidae,Pseudacris feriarum,"Upland Chorus Frog, Southeastern Chorus Frog",2021-05-31,Present,Changed from P. triseriata to P. feriarum to reflect species range,http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,Pseudacris triseriata feriarum,Present,NA,Common,Native,G5,NC: S5,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,173682,Caudata,Plethodontidae,Pseudotriton montanus,"Mud Salamander, Eastern Mud Salamander",2021-05-31,Present,NA,http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,NA,Present,NA,Uncommon,Native,G5,NC: S5; VA: S5,LC
BLRI,Blue Ridge Parkway,APHN,SE,NC,173680,Caudata,Plethodontidae,Pseudotriton ruber,"Red Salamander, Northern Red Salamander",2021-05-31,Present,NA,http://www.npshistory.com/publications/blri/nrr-2013-699.pdf,NA,"Pseudotriton ruber ruber, Pseudotriton ruber nitidus",Present,NA,Common,Native,G5,NC: S5,LC
BLRV,Blackstone River Valley National Historical Park,NETN,NE,RI,173505,Anura,Hylidae,Hyla cinerea,Green Treefrog,2024-01-21,Adjacent,USGS NAS 2024-01-01,Cardoza et al. 1993. Exotic and translocated vertebrates of Massachusetts. Fauna of Massachusetts Series No. 6.,1991,NA,NA,NA,NA,Non-native,G5,Exotic,LC
BLRV,Blackstone River Valley National Historical Park,NETN,NE,RI,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2024-01-21,Adjacent,USGS NAS 2024-01-01,2005 USFWS webpage titled National Wildlife Refuge System Invasive Species.,2005,NA,NA,NA,NA,Non-native,G5,Exotic,LC
BLRV,Blackstone River Valley National Historical Park,NETN,NE,RI,173549,Anura,Pipidae,Xenopus laevis,African Clawed Frog,2024-01-21,Adjacent,USGS NAS 2024-01-01,Cardoza et al. 1993. Exotic and translocated vertebrates of Massachusetts. Fauna of Massachusetts Series No. 6.,2003,NA,NA,NA,NA,Non-native,G5,Exotic,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173598,Caudata,Ambystomatidae,Ambystoma jeffersonianum,Jefferson Salamander,2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,NA,Present,NA,Rare,Native,G4,WV: S2,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,NA,Present,NA,Uncommon,Native,G5,WV: S5,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173591,Caudata,Ambystomatidae,Ambystoma opacum,Marbled Salamander,2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,NA,Present,NA,Uncommon,Native,G5,WV: S4,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,"Bufo americanus americanus, Anaxyrus americanus americanus",Present,NA,Common,Native,G5,WV: S5,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173699,Caudata,Plethodontidae,Aneides aeneus,Green Salamander,2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,NA,Present,NA,Uncommon,Native,G3,WV: S3,NT
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173633,Caudata,Plethodontidae,Desmognathus fuscus,"Dusky Salamander, Northern Dusky Salamander",2021-05-31,Present,This population could be either D. fuscus B1 or B2 lineage because the park unit is at the interface of these two lineages,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,NA,Present,NA,Common,Native,G5,WV: S5,LC
BLUE,Bluestone National Scenic River,WV,NE,WV,173632,Caudata,Plethodontidae,Desmognathus kanawha,Kanawha Black-bellied Salamander,2023-05-04,Present,Added manually; pers. comm. with Pyron & Beamer in 2023; previously D. quadramaculatus; TSN is Desmognathus in general because species not recognized in ITIS as of 2023,Beamer & Lamb 2020 - Zootaxa; Pyron & Beamer 2022 - https://doi.org/10.11646/bionomina.27.1.1,NA,Desmognathus quadramaculatus,NA,NA,NA,Native,GSNR,WV: SNR,DD
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173640,Caudata,Plethodontidae,Desmognathus monticola,Seal Salamander,2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,NA,Present,NA,Common,Native,G5,WV: S5,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173641,Caudata,Plethodontidae,Desmognathus ochrophaeus,Allegheny Mountain Dusky Salamander,2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,NA,Present,NA,Rare,Native,G5,WV: S5,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173687,Caudata,Plethodontidae,Eurycea longicauda,Long-tailed Salamander,2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,Eurycea longicauda longicauda,Present,NA,Uncommon,Native,G5,WV: S4,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173691,Caudata,Plethodontidae,Eurycea lucifuga,Cave Salamander,2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,NA,Present,NA,Rare,Native,G5,WV: S3,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,550248,Caudata,Plethodontidae,Eurycea wilderae,Blue Ridge Two-lined Salamander,2023-05-27,Present,This population is probably lineage E which is definitely not be called E. cirrigera in the future,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,Eurycea cirrigera,Present,NA,Common,Native,G5,WV: SNR,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173715,Caudata,Plethodontidae,Gyrinophilus porphyriticus,"Spring Salamander, Northern Spring Salamander",2021-05-31,Present,This is G. porphyriticus clade A as per Kuchta et al 2016,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,"Gyrinophilus porphyriticus porphyriticus, Gyrinophilus porphyriticus duryi",Present,NA,Uncommon,Native,G5,WV: S5,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173678,Caudata,Plethodontidae,Hemidactylium scutatum,Four-toed Salamander,2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,NA,Present,NA,Rare,Native,G5,WV: S5,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173502,Anura,Hylidae,Hyla chrysoscelis,Cope's Gray Treefrog,2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,Hyla chrysoscelis,Present,NA,Common,Native,G5,WV: S4,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173503,Anura,Hylidae,Hyla versicolor,Gray Treefrog,2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,Hyla versicolor,Present,NA,Rare,Native,G5,WV: S5,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,Rana catesbeiana,Present,NA,Common,Native,G5,WV: S5,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,"Rana clamitans melanota, Lithobates clamitans melanota",Present,NA,Common,Native,G5,WV: S5,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,Rana palustris,Present,NA,Uncommon,Native,G5,WV: S5,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,Rana sylvatica,Present,NA,Common,Native,G5,WV: S5,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,Notophthalmus viridescens viridescens,Present,NA,Common,Native,G5,WV: S5,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173649,Caudata,Plethodontidae,Plethodon cinereus,"Red-backed Salamander, Eastern Red-backed Salamander",2021-05-31,Present,This is part of the P. cinearus Southern Clade as per Radomski et al 2020,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,NA,Present,NA,Common,Native,G5,WV: S5,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173650,Caudata,Plethodontidae,Plethodon glutinosus,"Slimy Salamander, Northern Slimy Salamander",2024-11-07,Present,NA,https://www.inaturalist.org/observations/188558653,2023,NA,NA,NA,NA,Native,G5,WV: S5,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173661,Caudata,Plethodontidae,Plethodon kentucki,"Kentucky Salamander, Cumberland Plateau Salamander",2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,NA,Present,NA,Common,Native,G4,WV: S4,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,1104982,Caudata,Plethodontidae,Plethodon pauleyi,Yellow-spotted Woodland Salamander,2021-05-31,Present,Changed from P. wehrlei to P. pauleyi (pers. comm. with David Beamer); TSN is for Plethodon in general because species not recognized in ITIS as of 2023,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,NA,Present,NA,Uncommon,Native,GSNR,WV: S4,DD
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173667,Caudata,Plethodontidae,Plethodon richmondi,"Ravine Salamander, Southern Ravine Salamander",2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,NA,Present,NA,Uncommon,Native,G5,WV: S4,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173528,Anura,Hylidae,Pseudacris brachyphona,Mountain Chorus Frog,2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,NA,Present,NA,Uncommon,Native,G5,WV: S4,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,Pseudacris crucifer crucifer,Present,NA,Common,Native,G5,WV: S5,LC
BLUE,Bluestone National Scenic River,ERMN,NE,WV,173680,Caudata,Plethodontidae,Pseudotriton ruber,"Red Salamander, Northern Red Salamander",2021-05-31,Present,NA,http://npshistory.com/publications/blue/nrr-2018-1810.pdf,NA,Pseudotriton ruber ruber,Present,NA,Rare,Native,G5,WV: SNR,LC
BOAF,Boston African American National Historic Site,NETN,NE,MA,173505,Anura,Hylidae,Hyla cinerea,Green Treefrog,2024-01-21,Adjacent,USGS NAS 2024-01-01; found in a shipment of plants,Cardoza et al. 1993. Exotic and translocated vertebrates of Massachusetts. Fauna of Massachusetts Series No. 6.,1991,NA,NA,NA,NA,Non-native,G5,Exotic,LC
